35709	45130	35746	24746	27331	22354	20357	5635	44091	4784	
3929	26510	11201	46527	24704	19961	13649	26256	33438	18345	
32084	34894	9889	8105	38255	36874	49049	7126	26647	859	
35967	31629	21841	43846	23716	14322	3027	38672	22301	35775	
46930	29534	48181	16693	25836	40328	2973	48665	42135	8320	
15821	10660	13968	42142	28270	25466	28496	14846	25234	11268	
12555	30952	32000	30097	40553	38289	6274	40168	2459	47105	
2247	857	5497	30013	36314	38493	27694	22512	4328	13000	
6607	18945	3749	18346	5486	35149	7836	43943	44148	48362	
48134	16819	8741	17637	38553	28149	48031	11998	5040	24388	
13321	32030	42174	21746	41704	7065	44042	38480	31546	18491	
39647	43293	38295	17856	38462	44684	20038	28299	46474	24017	
10711	1443	29712	5208	38285	7004	37835	47570	24418	18701	
31175	18808	29422	29679	49259	8443	12815	29699	5545	21493	
13901	11085	26292	45339	4963	40785	35594	47450	44860	22578	
21172	14767	34619	1302	16583	45187	9272	16664	360	17940	
28838	880	6483	20787	3476	13072	47597	2533	6433	17350	
44323	4010	4892	15440	30335	38383	39011	8684	20597	48090	
7814	47104	11111	18876	43352	41508	48711	13502	19036	18550	
14195	1537	21951	2626	47035	37259	45699	10057	38135	3858	
32853	36581	23982	22141	14672	41978	46342	25866	49287	45063	
3388	43737	27297	26660	46441	35795	44931	46073	39138	30969	
10139	45442	43685	4326	46491	10525	15748	30426	30442	3516	
26854	49467	41535	49954	10768	15084	30673	10561	36612	16892	
42545	10226	18716	4675	9998	29971	2248	1124	41448	2653	
24374	13623	23737	44090	20656	16636	9341	33061	1344	28535	
11311	23837	23936	37696	7235	26443	33600	6707	43920	41686	
14821	28619	11084	3052	17158	47832	8049	47159	5116	21745	
26604	21856	35625	19718	31576	12013	18712	31620	32374	31720	
42074	19715	45649	2419	6357	8497	35657	19442	25096	13093	
9436	32890	31617	49014	7724	27914	10898	43093	38491	5370	
1649	48185	36746	31161	42300	17223	31883	16961	2084	18767	
28204	24317	43761	42296	48669	12969	43753	7430	17786	38420	
1924	21686	22554	39087	46810	44396	43373	47145	37022	4591	
32013	47112	42376	34062	40790	18590	11243	32914	45088	47877	
20133	17346	46240	156	10422	35062	35909	27186	30459	39241	
15531	28594	42329	31057	49181	22910	4400	42680	24060	22470	
27930	14883	3767	30374	5223	39664	20127	4157	28696	18610	
6468	43015	30262	15571	40525	28652	17125	14409	37199	28050	
23733	47206	6085	13166	189	36848	10383	6826	34378	22369	
34774	19653	33760	40358	47428	38973	7860	19524	27688	22834	
28644	47498	6465	20189	12662	10720	4359	15120	48060	43830	
49533	30611	38694	6753	14298	20294	33308	6935	19487	13930	
24894	4703	13691	42124	31998	33307	35081	17835	43532	34943	
25858	27249	34185	30042	46357	16679	39531	4486	41948	7415	
15916	39394	31654	13507	43174	20396	14395	23055	30402	38341	
34472	31046	10767	10589	45329	35519	32536	47901	8241	12084	
17661	27006	21687	34583	19436	44134	46251	655	2180	18599	
18993	31347	31193	46323	17906	27731	31697	34041	20362	20461	
16735	48693	5074	40611	24656	16912	4019	5370	13784	18068	
36419	14045	42770	39736	10770	36340	39677	29966	41505	24334	
38526	48035	6155	21906	48099	26117	47729	28825	27344	14380	
29875	18226	32492	43097	8186	26484	15134	22260	40020	48256	
1832	13609	25898	19644	35649	41342	21494	47446	8356	12681	
28038	7647	6840	30621	32034	11871	29112	31761	21847	39640	
37128	26063	708	27233	23263	45122	36465	7461	34708	18816	
10672	17892	44848	38925	14550	30101	35661	3974	35954	33786	
34937	18090	25324	46143	8895	41835	20796	14001	49103	26502	
31275	19946	26413	46386	24578	6353	18298	16011	12159	37138	
1253	49548	18418	21463	15799	16163	28700	19551	21838	20552	
13857	15581	28248	2756	36896	43729	48145	23566	27781	40038	
33165	3981	44083	30438	30723	36784	26093	32032	45316	10466	
23808	32334	3690	2919	17635	25260	24113	17342	8718	7803	
40384	9848	27964	24257	35566	714	16057	17914	42068	21480	
27208	26157	20078	38387	3955	15347	30129	16177	18116	39726	
33415	17115	48694	36812	12328	18988	3797	10863	7644	6958	
4903	2659	11153	45179	12023	25434	41107	19176	11190	30880	
41605	43688	49230	13643	19029	30466	27732	41257	37045	26993	
41523	19278	230	6407	5488	17510	29816	22830	18561	34309	
38982	30818	48986	17471	18774	39466	29683	41055	26434	22704	
44115	16611	27566	31394	38591	12862	10778	37728	34954	19743	
1886	30241	6924	46891	49428	33678	2002	8824	18589	5195	
42899	28304	23171	30066	19184	34737	2755	13123	22223	36421	
48656	34685	49653	34800	46592	27791	31275	2829	7478	37117	
34970	12170	20685	19647	18593	22381	11817	27977	35043	23885	
14563	49373	14040	24430	17851	16795	48132	4423	47936	12658	
8065	47638	36901	38111	4583	1939	17210	11389	46664	13250	
7549	22959	7943	28695	35458	3200	19425	24750	42300	10542	
18453	8532	31959	46614	28596	13479	42533	34601	23438	36761	
12520	25130	1022	41074	7498	39258	29907	17448	39321	25158	
13667	43984	26546	38916	24125	12535	38044	30781	47868	6054	
21947	42216	13631	15896	36135	26109	13604	15871	36620	27021	
3082	40735	5903	43964	18070	25585	20258	40695	20022	35150	
25576	39426	38939	28800	48992	37718	35065	8502	27614	2141	
24607	13565	31770	43577	9437	27850	906	18397	43221	31383	
32112	13424	29531	583	35308	36280	12508	43517	31393	17241	
47766	19631	378	4636	36394	961	9429	44173	43711	32760	
47067	10735	12633	7739	49053	12204	47140	32335	13821	38788	
41759	12846	10062	37242	48615	16546	16518	35011	37267	37087	
39218	24326	22811	3704	19091	11472	40904	13509	10989	33172	
37286	9243	23413	29750	22691	36939	29500	12020	20951	49502	
29730	45022	45987	21150	27311	22201	20473	40170	1052	35593	
27980	21003	44347	7351	42150	46410	32493	29049	26896	15098	
28756	43976	18892	15168	15959	33925	19257	23937	5723	32840	
16401	3213	11897	7456	16099	6437	14507	38245	30108	19603	
25787	21694	39978	13391	18442	43782	29419	12391	43965	45159	
33642	38564	26221	1884	37200	33142	3551	25554	28920	26068	
23137	29072	22555	37986	22145	7894	39686	31456	34524	24654	
23178	37477	43180	25043	44729	23830	8026	1123	30558	16589	
38834	4176	26419	32745	44354	33057	46938	4453	47866	16811	
14873	2981	31212	6221	1431	21089	25	11037	31616	45853	
15960	19552	5633	3530	12816	49046	48615	20978	12701	27933	
5153	17879	31054	47888	22785	33375	14367	2971	31279	13978	
17249	13812	11991	12740	12042	14867	43672	48126	39724	5865	
4584	35682	47205	23955	12806	42241	29511	29503	42624	10507	
42195	9614	4850	25997	17340	35863	1530	24494	11139	40186	
49535	5654	12677	15192	36103	24237	30906	45348	27559	41869	
15472	25495	8379	48211	4681	35133	23866	44822	19641	2697	
30960	39302	48424	23582	38547	49656	17525	11230	41131	27328	
37863	11385	5220	4361	39137	10244	49849	18400	13595	7467	
9318	18763	24156	36075	37090	31108	24694	21762	36585	14252	
23272	30648	34630	142	15133	3023	37016	35887	12160	34057	
19869	16069	43633	5113	25465	37475	46981	33626	29591	45067	
19735	49145	19303	10847	30673	2290	38820	48543	7718	25204	
29003	11248	39868	48043	566	21767	13088	19072	9679	47921	
43586	33615	306	48835	9947	45169	34191	22706	4296	38248	
8520	6273	5480	4064	10207	40063	14770	13222	41471	44173	
16930	41874	40030	15406	37481	42088	40007	22393	42614	33050	
45894	7031	37412	33964	19386	24026	45032	26225	17063	6278	
3382	32800	37603	37343	11823	10382	3818	3632	30124	7385	
35025	7459	30369	43418	47787	28457	29311	35803	10250	33947	
41168	10525	8645	13654	49232	27321	46716	49405	9363	4686	
45256	16219	720	24056	41768	18446	16712	10038	38017	21760	
39689	37537	19800	49549	15543	32112	17673	19963	19177	49057	
34268	33800	17851	11763	32349	18653	30949	19893	1905	29532	
32669	45675	33351	37366	7461	45912	30061	43166	24358	23286	
18076	22424	39213	29103	23973	6478	41615	10638	15903	39373	
