26057	29949	32371	15800	33095	13626	25909	40879	5147	18036	
49867	36642	8854	26671	29511	28048	33534	42607	28427	5527	
2135	44286	7475	38139	113	34838	20868	5150	27809	43280	
32637	34615	41313	21161	13775	49043	2618	19433	29862	10346	
7143	28257	4639	3884	24155	2988	14854	18234	49394	19554	
39316	29227	11449	43353	4897	8704	9812	22131	19773	1770	
8149	42636	46342	18126	36905	36461	7369	37400	35661	10266	
44238	49854	25642	45478	35613	9417	23088	2111	18299	9245	
25578	9872	17487	49553	19075	2926	15479	19288	46751	10132	
34851	12008	9553	28807	24075	14020	38255	20373	45728	40783	
12824	12390	28476	8485	15557	47378	9053	22378	13663	37019	
29856	19145	37637	104	34262	46977	26268	46260	45177	20052	
29729	28384	33080	39193	34519	44658	2794	18163	39879	10280	
44071	37100	48439	20851	30677	10822	46262	869	27464	48914	
40950	39848	35128	43422	48645	28900	17548	16132	47988	28534	
41814	26893	45942	2052	48370	38111	30564	4249	28650	33467	
7565	9823	25549	22584	24979	23593	43930	41204	36829	20827	
10802	9375	2163	15234	46323	7753	17172	5573	45668	29230	
984	21584	21676	37342	16103	34730	10990	6639	22254	599	
12812	17920	33184	23454	5842	18914	22389	45232	34946	12143	
26364	19654	5999	23023	38756	37620	41678	29108	28598	36032	
45392	19815	9721	20624	40945	23273	27694	8166	34134	26093	
15881	5854	41708	34971	26941	42065	31285	13404	4621	6525	
20660	34195	35762	6730	42995	34587	787	6385	2395	43125	
46182	5387	11896	14940	21655	22843	17997	18029	46893	31250	
42957	43679	43624	22893	48256	49288	17974	21421	20429	43078	
8579	9649	42914	14616	30990	15413	45526	29206	36424	23504	
5383	19459	19844	12969	21181	18512	5270	32426	31258	41753	
1799	13949	27162	21222	3837	19867	23605	44178	26276	39295	
26742	1363	25105	8727	9126	8942	4205	8120	13427	13622	
17922	30238	4361	46032	28697	19147	1954	17015	23492	3131	
13354	26533	11769	11773	24150	32543	10220	20997	14705	7974	
42896	44887	31133	30706	48646	19205	19043	28819	17001	8557	
17142	35270	9364	33866	11576	32568	18766	36912	681	6084	
35469	20585	49198	28253	4899	35712	15170	43985	5386	18015	
43997	18487	34583	19890	30312	32975	26640	18008	6985	25378	
48799	23767	34903	39592	3775	20761	35187	43712	31642	25530	
45812	21639	22576	45992	34993	21981	28891	27877	7216	8532	
15704	31152	20712	33000	43174	47812	1967	47252	45491	8582	
9141	1585	41561	5265	45206	19601	39042	37691	16817	47644	
36939	43249	36111	2618	32159	10119	32642	34304	18094	19131	
29116	19622	6296	42205	38495	40935	10893	14964	5953	40035	
39333	17511	26415	11499	24855	20742	16289	16347	14757	41159	
27851	45258	38743	44240	32935	49168	7384	47108	38969	30287	
48302	24993	48115	13681	25759	590	33190	925	13406	37700	
31127	38687	11979	34204	31373	16457	25329	9378	8303	30148	
17604	38554	44679	16115	18025	31772	34531	41727	29192	32639	
26819	46828	34373	36679	30463	49580	28493	40284	893	39393	
42265	24754	11177	25538	40463	2655	29773	17856	15151	13046	
18543	21201	25539	27258	32723	13812	10232	25027	18620	18954	
26988	49140	44380	24794	18451	7815	9616	10692	28292	14067	
15618	39096	45188	8697	10298	26745	40977	31458	9715	44596	
31633	42760	30458	48491	31774	48428	23143	41454	5744	9468	
11333	20630	21737	12413	2823	31275	44035	5671	48943	13865	
28032	9045	2324	11033	14748	27992	48975	36100	14614	32376	
43248	18987	8025	32228	28423	42642	39304	33260	19679	6117	
39642	1541	35950	37208	49542	18661	4985	16075	16185	24758	
18799	45347	9109	3073	40717	36828	24605	23803	14848	5935	
34813	3712	26743	39977	21531	31757	9880	23751	18958	19090	
44678	40023	5066	6871	42715	13471	25356	33550	25788	34450	
48528	3727	12139	3459	40594	1630	37034	15712	49224	25061	
47095	4221	24992	48400	2127	14652	15032	2096	22770	5351	
2841	32681	32734	46443	10574	28755	19416	3212	15817	47040	
