5708	25961	4227	24551	28473	9334	40544	47806	14297	41841	
30465	1885	48946	42260	8839	42997	27732	34216	38851	17911	
8202	47280	24558	36691	43970	41881	24201	31887	35952	34960	
32958	25528	44080	36656	14665	11630	40766	20077	42978	13547	
8047	46692	18480	48393	27066	7421	44524	21344	35652	23946	
37916	25919	23099	6703	37859	35857	30740	26679	18089	28224	
17019	11938	6492	7885	33703	39036	1984	3271	16534	41076	
41803	44635	36750	22320	11000	33380	19479	24261	33939	6135	
28896	10813	31321	35644	22055	19613	17953	13744	34082	25783	
36329	3391	49348	30381	14753	36137	4508	5240	22285	13110	
8098	16278	16233	30297	45872	23118	7289	12216	22911	2044	
36892	23374	48820	21651	32783	47756	7844	46946	1631	20283	
1031	1947	17455	39189	35932	26852	30053	31490	46931	31705	
25384	44170	12945	30121	14525	47404	12919	9640	19675	33822	
25743	25768	1264	15334	20956	11174	25225	22211	12967	41510	
14546	21611	26650	17679	45321	34683	39052	35030	37703	208	
15083	44794	2226	34230	34679	16332	10645	35188	2067	5953	
25851	41213	21420	5144	49513	31968	13337	17816	6041	25842	
14658	15118	25041	36593	48935	35732	29915	12965	14296	22465	
15384	8758	44612	8054	14593	29854	37118	49855	17783	24504	
17659	39135	5095	23961	6876	48707	22129	25279	25184	39821	
35403	41035	3674	16748	42789	221	15812	15530	20868	45328	
31632	42454	24883	14761	1939	11614	3009	37054	11150	11660	
5581	14487	22936	29574	2226	23565	30825	36421	31133	4741	
18635	42457	26951	5584	13644	28368	10783	48115	47432	44397	
7036	10840	22463	23282	30319	26647	25787	12382	41853	22460	
25112	43347	37735	44363	25362	433	30359	48282	12593	35677	
1208	1	1309	13990	28934	7267	13780	2572	1678	26640	
48832	40537	1263	21904	23737	6142	25612	27009	5312	4906	
14368	317	10934	19407	12587	38266	30347	28577	17103	42665	
21391	14751	40419	3433	24655	2020	4457	41558	44659	22383	
30269	43725	1653	26595	38907	47644	44640	27016	49950	37207	
31946	42952	40726	14352	2800	312	8881	29467	24086	16805	
35942	37621	12072	22964	32289	1464	48550	13665	38246	30217	
14975	29016	7721	26223	21745	26802	45589	44482	33506	30311	
16855	4741	4181	23759	14127	9096	5586	10763	40307	45336	
4463	31606	17480	14279	18959	44385	44187	8869	20326	22585	
3153	21976	12989	418	17393	8178	20373	23100	38362	26144	
45000	31781	33471	42339	43398	33296	30360	3422	40184	29980	
43599	19631	23764	38211	1673	26481	34549	37491	36947	25398	
3807	1430	26140	37257	37471	28991	7309	30223	35526	21878	
20579	22260	6652	8026	22450	3948	17009	34063	1016	37586	
4268	23671	18750	20596	28962	49550	39008	30828	32457	18655	
15023	44350	2151	40664	14821	35914	21170	27835	6008	33375	
48932	46232	7795	4158	15674	4429	14835	5881	22942	41689	
40164	20396	38936	39567	25804	19902	40869	11270	47089	27316	
35234	14653	15515	33003	32838	20896	45482	9338	881	28197	
32108	16694	41338	12413	44414	33085	27771	39568	19783	43788	
559	36737	18260	41464	38020	45502	5307	7718	19431	7963	
8960	45062	18760	27668	2308	16643	9817	19063	33860	18204	
13887	11112	9758	47088	37952	31687	3913	28816	30557	10643	
34886	49959	45652	16753	7159	41444	45458	30328	15598	20485	
1512	24597	33437	31233	36353	33690	2824	44726	47950	41429	
30920	34447	41062	3601	17001	1695	46885	12745	2460	43666	
23980	45231	47533	44933	37246	37829	9294	26350	45517	4589	
8444	7040	41444	40047	30304	40535	29582	30751	9316	7841	
30909	38603	745	10407	401	20980	42037	17617	27703	41575	
38712	19532	13912	27075	25620	42864	32612	117	39789	32760	
2815	12922	43664	10739	6850	36897	1980	3818	17441	45532	
18281	39504	14883	11891	34694	19245	7299	37279	29503	43065	
25998	3629	3055	29772	43217	8677	45826	33435	4708	9218	
24895	22079	39234	32164	24822	28180	32160	27567	5030	32220	
5994	44047	46071	22749	49539	30760	10100	37413	20736	9491	
14347	5964	34511	40697	2543	13927	1400	33230	11234	39893	
32585	42083	37398	22880	38482	1963	34019	17725	27497	47364	
17597	34133	43187	7834	39756	49885	39591	32948	40757	45578	
19683	28002	11037	17807	479	21404	38422	9423	4652	33796	
13820	49418	4112	37776	48881	13899	29755	16446	2319	17196	
19835	32872	17978	44851	9790	10184	11255	18053	17434	2370	
6143	22358	7098	17880	24492	20769	36993	44483	6442	40912	
47484	9026	30014	34107	10377	43501	22722	19467	29953	37006	
29240	8291	11026	32170	26309	17299	34578	19893	30741	38065	
35081	179	24568	22124	39641	7503	6141	13812	32337	3399	
36429	43070	47000	3230	31446	21465	5211	26588	35084	33181	
1681	14137	15279	41329	11335	42823	2504	30634	18914	37726	
13752	49974	45446	49731	33182	12370	49512	31593	36244	18292	
42564	44526	11986	47304	24237	42362	24871	16502	16459	26350	
23016	19760	39248	18399	12743	25208	45692	21206	36636	12074	
21001	37489	12533	45078	46264	18299	40304	16235	45485	5448	
17618	4047	39165	3709	12178	8255	15634	28216	9467	48913	
43573	37206	44125	24800	36947	49383	27099	31201	30781	26184	
19345	10429	40784	41088	38054	11234	43411	22312	47227	45185	
