28640	18988	42505	35985	19749	19181	26240	40495	48471	33813	
27715	21645	15584	3724	38863	31176	20424	6901	3541	6079	
1365	19141	17640	36619	39121	31464	35427	48094	40644	21938	
7229	26538	8491	6013	17460	49270	20863	15752	19347	34735	
17290	4440	35470	18451	40448	13965	6173	23926	29773	16903	
21089	29538	11006	34526	24940	49306	30393	32590	43864	15198	
33449	14066	41614	49342	11468	33051	16461	35733	12363	48029	
4932	24575	49064	47185	13551	3101	10470	1535	40977	37058	
49590	41964	1155	17222	29301	21052	36731	14870	30134	13582	
34211	47877	9505	29570	33553	21712	32982	44168	36603	3427	
29078	24490	40226	28683	5417	43029	10601	9027	39199	29055	
48140	11763	25837	24927	6022	14626	49920	38805	34586	6616	
37556	30845	15693	30815	30994	23939	6196	33542	21390	3884	
3309	46225	49954	17511	43411	44890	16564	5691	8246	37230	
8972	3002	32054	6441	27690	45599	18679	31415	33156	15418	
39171	34486	37017	48842	18794	16106	3744	7430	34859	10000	
1283	32117	11020	21729	24905	47077	28407	46129	10367	9805	
21037	31905	16109	18341	25669	37392	40452	20753	27531	17359	
46904	39860	18348	49595	11799	36947	19523	5691	3895	7050	
11471	38318	32424	41538	4857	49429	752	38855	49901	9677	
23715	7904	21644	36467	12150	23965	45639	25093	16505	43836	
28382	46404	34070	43479	26545	20927	15456	850	46475	37978	
35282	14429	22419	28861	1073	6311	18685	32913	5081	14620	
17671	2694	46698	23369	42453	13928	47665	39330	5602	34628	
9348	43321	31311	48023	25027	11442	12917	32007	31174	48843	
45529	42422	37661	27199	43858	2075	32331	8759	14309	27655	
11676	12997	25828	41938	13224	49122	20946	49593	17507	4546	
32437	9621	43195	14620	3327	24062	4637	36009	21691	35508	
46154	20626	33507	29352	29393	4892	45498	14433	25526	39189	
22137	24887	9003	19984	2138	9778	40055	22490	42995	17491	
22891	46955	10520	3069	31600	6793	13973	24905	17529	31318	
36214	37272	15776	32858	42096	36465	25282	25528	27379	10678	
29233	308	38805	41541	11076	1456	39915	46143	38674	30887	
2681	34530	32654	30596	8551	31741	900	32295	10463	26275	
39343	23883	2009	18023	5990	15258	9669	620	39636	9324	
16559	26030	44782	29992	23759	21732	40896	21188	9542	4210	
13867	40394	34409	49494	14546	45092	35990	19179	10020	8735	
36254	22686	14044	14292	46377	33483	11334	12869	46344	18301	
39403	13918	27028	25898	24886	32322	32903	31186	14392	14756	
41875	32546	9850	21075	38598	43870	5608	30967	49527	23909	
