32421	9275	430	30055	19222	44084	28889	9290	46162	17209	
5064	19518	18760	6560	11672	43206	49066	47523	46343	48750	
40552	39299	40350	44547	41385	37296	31323	44088	16059	22507	
8383	17373	48823	44025	5767	27082	21391	3332	49578	49988	
47439	44154	1542	24893	2773	36684	6025	37529	11019	2286	
26187	16662	36801	48536	18207	36503	47822	8818	40549	10009	
34159	47051	16206	34582	36326	31935	23306	43911	14735	5743	
29822	24282	5250	11448	24641	12194	9072	4121	27939	16221	
2979	9273	5328	17198	49837	45910	25955	34940	10995	34651	
34390	2485	4244	8588	48250	20072	7115	15399	49394	39490	
24799	10447	26491	36570	36586	12310	48845	26260	12551	16189	
35845	17354	16241	23601	17931	6619	44104	5692	2602	31709	
48716	41631	38902	16578	33507	43425	14926	34544	34359	29738	
18748	45799	29225	32263	7543	27209	38205	10524	9958	9142	
34437	5063	23771	32693	31276	19507	37874	43160	45180	22001	
41294	15441	9231	14632	16694	26032	9518	32280	42721	2867	
21913	29865	41058	4194	47834	9940	36251	44441	28120	7882	
4511	41098	11990	44311	3242	24578	49044	18484	415	10681	
45039	32416	35393	22072	23095	29948	19074	8297	28977	39609	
25912	33070	6960	4914	512	37562	28025	1953	12949	48111	
44523	13112	29456	18711	30885	9474	16170	11707	22206	35334	
6253	19273	23750	25197	12799	15328	39744	38591	37534	33739	
21052	43031	28782	39038	42433	13611	39455	6477	2401	5655	
49045	26859	48554	16145	11197	43297	42580	21118	32413	7741	
4437	507	35725	8385	34553	22275	32436	2540	30138	19070	
4570	37893	37861	46835	24818	48302	5532	2521	2684	11086	
16114	23921	39218	17589	21222	4784	40872	24509	30927	42049	
24808	10078	44654	24780	31450	25750	8473	4186	48141	1227	
23889	3388	49647	15171	32167	45547	49836	6134	30980	4461	
4075	13417	7227	43374	12676	22127	38707	18665	38887	37944	
3139	28199	8082	38272	17936	6942	4041	42466	34076	15564	
19291	19554	41450	28677	23726	15415	48576	36411	42676	10338	
41372	36776	9764	32054	40931	11652	25651	10092	3227	11926	
12149	21194	15189	38415	30295	42070	18859	36768	9028	13041	
13088	24691	34307	18569	13138	42313	34336	21925	21190	13117	
41750	32843	911	16972	1932	21506	27196	17953	3953	40858	
44191	44863	43214	38491	33190	13978	33912	30216	34536	26363	
40397	40447	33651	24240	11907	6721	4469	9366	39366	24045	
6246	45720	15837	36371	29816	44267	32017	21845	43339	14954	
32985	7959	48519	46033	44503	25165	19897	46239	21730	16365	
44181	21230	30540	10453	23042	10244	49537	17796	28884	20823	
11062	41203	43178	6231	36855	7534	11775	4506	40935	19893	
19847	44853	43419	46646	46923	37977	40016	28636	32655	31202	
20245	20555	15113	30705	30115	40691	16187	6605	13284	41928	
35715	46157	49277	41483	22884	27688	39083	17368	23732	25513	
37432	1721	42613	14950	20957	46214	40084	33266	40844	19350	
17887	46648	6675	8642	5503	19336	38849	32223	27908	46753	
24343	35829	19200	10009	2036	31340	16240	38988	28835	49832	
47040	29865	38527	32927	1340	16618	12153	15488	43579	14365	
34732	8875	25394	44582	26572	22284	5946	6399	15101	218	
43075	4319	35974	902	23697	11184	16364	5285	43589	47337	
46014	26627	4389	34994	17039	23727	38409	42579	1423	49064	
20877	28354	4121	8842	31576	45766	28912	49265	47037	45587	
19218	44198	34657	26861	44388	377	44195	34121	36998	24573	
29869	14584	2884	12210	12418	36614	14904	12539	33685	7085	
32141	8199	25439	28546	28311	38950	6509	41599	11079	17312	
26082	35245	35523	36819	44877	42927	11085	15816	35017	47344	
13241	20062	30224	6938	48190	17527	5786	39976	477	11319	
2399	43059	15583	2791	36920	22142	46316	10652	19963	10652	
17710	15591	30785	19279	4771	12686	33352	48466	8062	3596	
15860	48312	35943	10676	1931	28241	10824	9632	37784	14823	
15017	34691	33543	9249	31610	36328	8893	15614	5931	47081	
34150	17254	11760	33325	11232	32508	37533	5715	22862	19788	
15769	5630	31909	22280	15865	48800	21417	9534	20543	31258	
